home_win,home_cur_year_avg_weighted,home_total_points,away_cur_year_avg_weighted,away_total_points,home_last_year_avg,away_last_year_avg,home_two_year_ago_avg,away_two_year_ago_avg,CAF,CONCACAF,CONMEBOL,OFC,UEFA,gdp_pp_diff,rank_diff
1,161.5,308.74,331.45,463.1,124.68,160.44,93.5,67.41,1,0,0,0,0,-1705.0,39
1,417.78,645.17,170.06,305.13,217.7,123.18,266.53,192.51,1,0,0,0,0,9498.0,-66
1,400.79,762.49,131.23,273.99,383.36,129.6,395.44,152.85,1,0,0,0,0,3446.0,-93
0,175.19,246.74,81.93,290.83,107.44,251.3,29.22,224.69,0,0,0,0,0,46331.0,11
0,254.31,704.44,650.42,1034.82,454.62,423.22,368.5,341.26,1,0,0,0,0,-54890.0,24
1,523.75,1016.12,327.31,835.79,627.18,654.09,277.33,414.44,0,0,1,0,0,-34907.0,-13
1,605.35,971.09,462.3,852.35,171.92,303.54,587.47,337.65,0,1,0,0,0,-42346.0,-6
2,583.06,1049.98,453.11,861.29,492.9,373.96,449.51,306.4,0,1,0,0,0,-40015.0,-6
1,557.4,1073.94,650.42,1034.82,740.37,423.22,234.3,341.26,0,0,0,0,1,-13194.0,-2
0,240.33,650.07,466.52,936.94,366.85,648.6,591.08,263.45,0,0,0,0,1,-24272.0,17
2,520.12,1198.13,473.0,872.68,856.75,461.32,393.65,349.62,0,0,0,0,1,-15945.0,-18
0,1153.12,1775.03,306.4,823.24,559.35,650.42,770.63,423.22,0,0,0,0,1,-9289.0,-26
1,237.44,519.09,337.65,861.95,209.69,684.93,281.13,407.37,0,0,0,0,1,13137.0,38
1,338.31,775.75,485.97,880.25,426.79,433.41,553.91,381.16,0,0,0,0,1,13137.0,7
2,803.48,1446.38,452.77,842.51,557.78,462.3,771.75,303.54,0,0,0,0,1,-29237.0,-24
2,554.54,1126.42,326.38,827.97,621.33,665.57,575.91,348.32,0,0,0,0,1,1865.0,-20
1,634.71,917.45,695.82,1043.7,338.38,362.11,176.84,308.64,0,0,0,0,1,-50839.0,5
0,63.75,228.86,449.1,874.03,169.15,317.94,26.1,444.73,0,1,0,0,0,-58814.0,117
0,957.91,1377.91,306.4,823.24,388.38,650.42,540.33,423.22,0,0,0,0,1,-5913.0,-21
0,957.91,1377.91,306.4,823.24,388.38,650.42,540.33,423.22,0,0,0,0,1,-5913.0,-21
1,428.1,863.25,326.38,827.97,443.5,665.57,292.14,348.32,0,0,0,0,1,-9882.0,-4
2,281.29,454.61,466.08,865.43,168.85,410.23,105.46,336.44,0,1,0,0,0,-53996.0,49
1,160.12,353.5,360.49,791.89,300.9,305.98,12.5,695.82,0,1,0,0,0,-51322.0,65
2,343.62,626.91,406.9,818.17,291.86,360.49,172.55,326.38,0,1,0,0,0,-35233.0,23
0,140.08,190.93,381.16,810.09,45.9,316.14,0.0,640.42,0,1,0,0,0,-21600.0,123
0,50.48,181.71,410.23,848.13,161.85,336.44,73.22,466.52,0,1,0,0,0,-47872.0,130
1,114.78,361.19,419.0,827.87,207.19,449.1,379.03,317.94,0,1,0,0,0,-28341.0,71
1,121.51,344.15,280.04,533.22,264.72,179.13,200.91,363.08,1,0,0,0,0,-1006.0,43
1,303.62,521.04,154.93,421.22,235.39,205.04,245.28,273.59,1,0,0,0,0,-1006.0,-17
1,135.94,412.33,116.52,296.93,382.04,120.5,168.02,198.23,1,0,0,0,0,17475.0,-32
1,43.86,145.79,93.5,386.59,148.75,284.23,91.85,232.57,1,0,0,0,0,2683.0,66
1,405.04,791.89,190.06,359.7,468.14,221.17,275.78,116.52,0,0,0,0,0,18239.0,-65
1,0.0,100.12,89.52,285.79,109.22,149.75,0.0,223.35,1,0,0,0,0,642.0,54
2,325.9,601.23,149.75,424.12,340.7,223.35,203.31,271.98,1,0,0,0,0,1568.0,-33
1,325.9,601.23,149.75,424.12,340.7,223.35,203.31,271.98,1,0,0,0,0,1568.0,-33
1,353.5,839.75,280.04,533.22,493.4,179.13,475.58,363.08,1,0,0,0,0,2066.0,-25
1,378.9,841.88,154.93,421.22,437.39,205.04,519.66,273.59,1,0,0,0,0,2066.0,-52
2,297.07,747.88,242.75,381.24,492.15,37.31,353.5,280.04,1,0,0,0,0,2066.0,-52
1,173.19,292.36,93.5,386.59,125.99,284.23,93.24,232.57,1,0,0,0,0,2789.0,25
1,275.78,553.95,350.27,386.39,377.55,0.0,121.51,21.5,1,0,0,0,0,104.0,-31
1,101.8,371.41,21.5,208.5,269.43,0.0,200.27,442.54,1,0,0,0,0,7931.0,-50
1,150.91,539.54,91.8,265.63,313.59,217.18,368.16,203.15,1,0,0,0,0,14469.0,-52
1,182.75,374.42,0.0,161.21,159.23,21.5,191.4,341.49,1,0,0,0,0,6132.0,-53
1,0.0,42.56,0.0,284.0,0.0,379.32,37.98,139.03,1,0,0,0,0,1125.0,78
2,179.35,298.91,148.75,282.68,98.18,98.18,163.94,268.46,1,0,0,0,0,472.0,-6
2,70.89,119.52,91.8,265.63,39.95,217.18,95.52,203.15,1,0,0,0,0,1005.0,43
1,175.95,262.38,172.13,271.38,147.06,21.5,0.0,0.0,1,0,0,0,0,873.0,1
2,175.95,262.38,172.13,271.38,147.06,21.5,0.0,0.0,1,0,0,0,0,873.0,1
2,198.23,271.76,203.15,302.41,147.06,21.5,0.0,0.0,1,0,0,0,0,873.0,20
0,231.6,358.98,175.34,577.18,128.63,373.6,52.5,310.78,0,0,0,0,1,-64933.0,42
0,487.38,930.22,402.82,608.36,506.6,96.03,339.98,367.04,0,0,0,0,1,-18440.0,-26
0,233.86,557.3,350.74,578.44,239.65,143.25,400.53,344.69,0,0,0,0,1,-58118.0,1
1,587.9,1383.71,333.68,592.82,961.05,273.54,557.4,169.75,0,0,0,0,1,-24289.0,-49
0,277.91,489.06,255.81,494.98,133.37,133.79,418.98,377.42,0,0,0,0,1,-49012.0,1
2,358.33,760.09,168.79,556.65,416.54,355.87,447.04,334.34,0,0,0,0,1,-35367.0,-29
1,185.5,663.44,130.23,438.17,517.89,405.74,468.32,191.83,0,0,0,0,1,-35367.0,-41
1,411.37,915.19,133.79,511.93,350.91,377.42,702.5,271.38,0,0,0,0,1,-26970.0,-33
1,481.01,934.67,182.88,550.71,445.41,324.78,501.24,324.56,0,0,0,0,1,-27040.0,-39
1,865.71,1549.2,115.21,391.15,707.55,344.88,357.08,255.81,0,0,0,0,1,-20384.0,-83
1,487.25,759.46,405.74,637.46,229.84,191.83,260.48,237.65,0,0,0,0,1,-41680.0,-13
1,339.24,410.24,394.58,619.78,62.37,130.23,47.08,405.74,0,0,0,0,1,-55387.0,27
1,576.48,1184.03,367.04,605.38,584.73,237.04,682.02,182.88,0,0,0,0,1,-40332.0,-41
1,435.91,884.81,394.58,619.78,396.99,130.23,419.43,405.74,0,0,0,0,1,-37695.0,-34
1,436.49,962.22,532.79,738.68,444.16,96.02,642.54,309.92,0,0,0,0,1,-32620.0,-17
1,484.16,962.77,263.37,521.97,407.86,168.81,567.65,357.26,0,0,0,0,1,-46495.0,-51
2,211.02,376.21,344.69,593.74,196.37,253.94,151.51,168.79,0,0,0,0,1,-39117.0,37
0,0.0,10.4,227.51,471.67,0.0,130.23,34.65,532.79,0,0,0,0,1,-10231.0,131
0,43.03,233.27,191.83,480.78,261.26,237.65,134.53,322.6,0,0,0,0,1,-53157.0,58
1,83.46,252.13,130.23,487.41,166.13,532.79,189.42,96.02,0,0,0,0,1,-53157.0,63
0,25.0,132.55,96.02,420.81,120.5,309.92,88.71,324.56,0,0,0,0,1,-28058.0,79
0,231.6,358.98,347.0,792.66,128.63,420.95,52.5,537.78,0,0,0,0,1,-45607.0,70
0,103.54,243.27,259.38,662.84,189.69,351.73,112.0,383.87,0,0,0,0,1,-45607.0,77
0,426.0,623.77,347.0,792.66,241.5,420.95,200.42,537.78,0,0,0,0,1,886.0,23
2,273.54,527.71,372.19,737.33,169.75,311.79,375.62,379.31,0,0,0,0,1,19326.0,25
2,108.03,390.88,439.7,792.81,333.68,356.76,273.54,372.19,0,0,0,0,1,19326.0,53
2,322.82,623.78,332.5,723.64,345.83,292.78,292.94,466.53,0,0,0,0,1,-2017.0,11
1,441.79,643.25,597.36,932.79,182.84,295.17,277.91,404.51,0,0,0,0,1,-29686.0,33
1,748.38,1191.23,208.01,645.91,405.24,424.42,452.27,349.31,0,0,0,0,1,-7714.0,-32
1,818.02,1271.0,394.64,714.77,294.82,345.69,748.38,208.01,0,0,0,0,1,-7714.0,-32
2,516.63,768.1,378.28,735.06,337.84,372.19,134.17,315.4,0,0,0,0,1,21368.0,-2
0,107.58,212.9,355.66,677.35,87.56,339.62,104.85,238.75,0,0,0,0,1,57928.0,104
2,242.72,504.48,208.01,645.91,228.69,424.42,344.63,349.31,0,0,0,0,1,-33825.0,25
0,617.85,1240.12,302.57,681.97,635.88,462.48,583.04,259.38,0,0,0,0,1,-21006.0,-37
1,376.42,748.92,659.74,1001.64,191.18,302.57,465.23,462.48,0,0,0,0,1,-27273.0,17
1,322.79,780.24,404.51,756.27,422.54,315.0,476.96,336.53,0,0,0,0,1,-23374.0,-4
1,381.56,702.56,376.86,821.0,243.46,398.41,437.83,561.18,0,0,0,0,1,-24811.0,17
1,641.48,942.97,462.48,769.03,267.81,233.44,381.56,376.86,0,0,0,0,1,-24811.0,-14
1,372.96,818.97,590.34,917.8,318.88,355.66,308.58,339.62,0,0,0,0,1,2318.0,6
1,372.96,818.97,590.34,917.8,318.88,355.66,308.58,339.62,0,0,0,0,1,2318.0,6
0,259.81,503.35,597.36,932.79,331.46,295.17,176.85,404.51,0,0,0,0,1,-32648.0,52
1,189.71,468.39,238.61,645.95,337.35,347.0,224.17,420.95,0,0,0,0,1,-7214.0,26
0,147.4,170.1,339.62,671.74,0.0,238.75,59.0,401.29,0,0,0,0,1,-50583.0,111
1,417.65,982.12,378.28,735.06,550.06,372.19,556.81,315.4,0,0,0,0,1,-13294.0,-23
2,530.37,1065.65,529.45,872.08,572.25,394.64,515.2,345.69,0,0,0,0,1,-13294.0,-10
1,355.11,818.88,363.92,794.86,365.36,367.96,660.19,536.22,0,0,0,0,1,-1651.0,-2
2,386.68,743.25,345.69,646.88,342.54,208.01,395.3,424.42,0,0,0,0,1,-1651.0,-10
0,784.52,1098.82,659.74,997.82,289.97,302.57,310.7,463.59,0,0,0,0,1,-1651.0,-6
2,247.9,396.53,659.74,997.82,96.49,302.57,191.84,463.59,0,0,0,0,1,-19791.0,71
1,285.14,746.44,302.57,675.35,531.11,463.59,364.52,238.61,1,0,0,0,0,-47407.0,-7
0,231.6,358.98,179.5,461.39,128.63,310.21,52.5,304.25,0,0,0,0,1,-23594.0,19
0,155.77,558.38,179.5,461.39,375.15,310.21,310.78,304.25,0,0,0,0,1,41339.0,-18
0,99.75,270.9,362.58,621.21,73.91,197.08,259.63,334.73,0,0,0,0,1,-18607.0,73
2,589.6,1340.13,209.5,478.73,761.63,282.75,655.05,303.52,0,0,0,0,1,20955.0,-70
1,357.08,1248.04,524.06,764.09,1169.57,196.36,511.18,268.0,0,0,0,0,1,20955.0,-31
2,412.01,1310.49,450.51,842.23,1153.12,554.05,559.35,208.62,0,0,0,0,1,20955.0,-23
2,275.88,536.9,531.77,777.61,191.0,206.36,202.23,296.35,0,0,0,0,1,43381.0,32
2,260.76,358.83,637.42,1011.37,89.97,524.06,129.57,223.25,0,0,0,0,1,-3180.0,80
0,368.56,545.52,702.26,1120.77,116.94,435.41,237.29,531.77,0,0,0,0,1,-11812.0,52
0,222.54,746.31,678.43,1029.14,592.02,405.03,475.21,362.58,0,0,0,0,1,-5260.0,19
2,355.32,947.82,450.51,842.23,563.16,554.05,640.01,208.62,0,0,0,0,1,32109.0,-12
0,473.45,894.19,450.51,842.23,317.23,554.05,609.43,208.62,0,0,0,0,1,-20595.0,-8
0,270.33,413.82,754.32,1249.9,119.96,655.8,121.63,458.56,0,0,0,0,1,-20153.0,77
1,354.15,683.44,798.08,1318.66,215.47,637.42,474.54,524.06,0,0,0,0,1,20362.0,41
2,224.18,324.5,54.61,271.51,89.6,221.25,63.5,243.04,0,0,0,0,1,-42484.0,-11
0,144.81,348.51,184.37,328.66,272.0,203.46,114.85,84.6,1,0,0,0,0,-43667.0,-7
1,367.86,569.94,184.37,328.66,235.31,203.46,101.8,84.6,1,0,0,0,0,-39529.0,-45
2,440.85,838.6,156.02,330.58,420.06,211.17,210.26,181.69,0,1,0,0,0,-30992.0,-74
1,439.05,902.48,262.49,384.66,451.87,111.94,422.67,43.69,0,1,0,0,0,-28661.0,-65
2,185.66,460.47,54.61,271.51,414.15,221.25,86.14,243.04,0,0,0,0,1,-26563.0,-37
0,0.0,134.7,156.02,330.58,216.75,211.17,87.76,181.69,0,1,0,0,0,-39875.0,60
1,273.73,436.6,181.69,328.22,121.96,72.35,236.54,182.25,0,1,0,0,0,-38929.0,-27
1,150.61,442.41,156.02,330.58,370.58,211.17,273.73,181.69,0,1,0,0,0,-38929.0,-24
1,350.08,640.04,178.2,322.79,376.73,214.9,202.52,84.6,0,0,0,0,0,-8754.0,-66
2,124.01,371.04,142.53,290.38,267.17,72.35,150.54,208.71,0,1,0,0,0,-39207.0,-20
1,246.65,361.27,198.13,368.28,52.06,184.37,151.64,203.46,0,1,0,0,0,-39207.0,3
1,168.85,390.3,205.41,350.32,105.46,193.85,286.29,36.83,0,1,0,0,0,-42642.0,-16
2,111.87,252.42,229.53,363.35,77.92,142.53,249.52,72.35,0,0,0,0,1,-30708.0,45
2,191.36,546.16,84.6,250.55,392.42,58.82,311.76,300.4,0,1,0,0,0,-23879.0,-66
0,0.0,76.96,106.56,281.51,153.91,254.71,0.0,125.99,0,1,0,0,0,-47460.0,66
0,196.07,302.01,308.37,621.79,146.28,377.25,70.44,301.69,0,0,0,0,1,-43590.0,66
0,71.27,147.61,195.8,631.75,24.75,285.39,82.5,771.93,0,0,0,0,1,-43590.0,99
1,339.98,751.18,610.71,1077.49,465.47,599.33,303.64,411.65,0,0,0,0,1,2903.0,24
0,311.87,731.35,445.36,672.89,434.77,241.3,467.0,234.61,0,0,0,0,1,-14024.0,-4
0,229.74,317.94,359.37,874.67,23.34,698.57,134.46,322.82,0,0,0,0,1,-38603.0,96
2,487.91,853.67,208.44,750.24,469.67,559.35,337.84,599.33,0,0,0,0,1,23385.0,-9
0,295.96,405.22,410.57,825.57,104.75,205.01,127.22,641.95,0,0,0,0,1,59945.0,55
0,182.22,469.54,771.93,1099.62,225.04,308.37,430.64,377.25,0,0,0,0,1,-31808.0,61
2,564.84,1181.43,610.71,1077.49,617.62,599.33,637.29,411.65,0,0,0,0,1,-18989.0,-2
0,367.4,832.65,613.8,946.3,359.61,420.28,584.98,218.11,0,0,0,0,1,-21357.0,6
0,165.0,238.43,599.51,916.22,59.0,433.78,21.43,204.75,0,0,0,0,1,-48566.0,100
0,404.51,756.27,698.57,1038.24,315.0,363.17,336.53,289.17,0,0,0,0,1,2017.0,23
1,323.02,602.25,285.39,839.31,225.34,771.93,329.64,308.37,0,0,0,0,1,-34083.0,24
0,82.5,244.79,181.74,429.78,213.9,163.62,131.65,428.69,0,0,0,0,1,-11782.0,47
1,308.37,621.79,225.04,591.29,377.25,430.64,301.69,228.0,0,0,0,0,1,31808.0,-4
2,269.32,687.81,390.74,670.87,375.3,407.55,527.23,118.91,0,0,0,0,1,-6035.0,-2
2,214.88,378.35,408.38,675.2,61.88,368.56,251.21,116.94,0,0,0,0,1,19118.0,46
1,271.7,718.47,116.94,408.58,328.47,268.36,586.67,209.19,0,0,0,0,1,10337.0,-45
0,124.46,307.74,489.34,642.56,260.76,133.77,89.97,181.74,0,0,0,0,1,8632.0,53
1,47.08,229.53,166.75,425.64,128.46,242.72,215.0,228.69,0,0,0,0,1,-2236.0,61
1,754.32,1249.9,608.85,749.08,655.8,81.11,458.56,182.22,0,0,0,0,1,11812.0,-31
2,265.2,855.55,133.77,364.67,786.91,181.74,367.0,159.05,0,0,0,0,1,6552.0,-70
1,406.84,845.37,182.22,469.54,366.46,225.04,477.79,430.64,0,0,0,0,1,10451.0,-46
1,679.94,983.38,118.91,364.85,256.89,203.39,392.72,160.11,0,0,0,0,1,9014.0,-81
2,0.0,81.4,225.04,591.29,59.0,430.64,25.0,228.0,0,0,0,0,1,-16758.0,129
1,341.5,615.57,160.11,554.52,197.18,481.06,284.21,144.5,0,0,0,0,1,15456.0,-8
1,119.96,269.95,368.56,570.49,62.94,166.75,97.74,242.72,0,0,0,0,1,-8341.0,69
1,401.06,807.8,254.43,512.52,352.36,141.37,383.15,527.5,0,0,0,0,1,32174.0,-41
0,230.82,636.81,81.11,325.86,425.04,182.22,410.21,225.04,0,0,0,0,1,32174.0,-59
1,372.19,737.33,254.43,512.52,311.79,141.37,379.31,527.5,0,0,0,0,1,33825.0,-31
0,24.75,154.08,497.46,773.68,82.5,342.39,196.07,217.22,0,0,0,0,1,-66975.0,130
2,465.28,762.48,134.17,472.81,387.67,211.47,200.31,531.15,0,1,0,0,0,-55483.0,-42
1,612.85,1075.5,426.79,822.62,485.67,553.91,455.33,289.38,0,1,0,0,0,-53152.0,-10
0,207.99,792.41,452.38,776.29,710.88,421.49,522.1,237.44,0,0,0,0,1,-23385.0,-3
1,587.9,1383.71,516.63,768.1,961.05,337.84,557.4,134.17,0,0,0,0,1,-26331.0,-31
2,521.24,922.89,421.49,659.34,346.68,237.44,561.28,209.69,0,0,0,0,1,-61228.0,-22
1,347.19,924.51,516.63,768.1,704.66,337.84,449.18,134.17,0,0,0,0,1,-29082.0,-16
1,517.68,1166.42,338.31,775.75,828.04,426.79,347.19,553.91,0,0,0,0,1,-29082.0,-24
0,134.46,340.83,116.39,448.36,180.98,256.58,120.33,413.41,0,0,0,0,1,-61988.0,29
2,141.63,290.39,415.95,815.92,229.74,517.12,23.34,393.74,0,0,0,0,1,-61988.0,83
2,1158.66,1765.05,217.22,506.24,507.09,199.31,804.67,378.63,0,0,0,0,1,-22426.0,-61
1,458.56,679.79,342.39,586.52,150.56,217.22,266.54,199.31,0,0,0,0,1,-43381.0,-11
1,297.89,729.57,349.86,803.58,363.41,447.2,673.76,583.17,0,0,0,0,1,-46179.0,7
2,557.81,1114.99,160.33,503.89,602.66,228.81,536.3,538.5,0,0,0,0,1,-34662.0,-57
0,417.65,982.12,516.63,768.1,550.06,337.84,556.81,134.17,0,0,0,0,1,-34662.0,-21
2,701.47,1001.39,466.27,866.39,230.82,452.38,386.68,421.49,0,0,0,0,1,-23019.0,-7
2,335.76,611.85,517.12,800.23,168.42,393.74,408.4,116.39,0,0,0,0,1,-57468.0,16
2,49.71,135.11,156.24,270.8,44.2,165.72,62.31,27.23,0,0,0,0,1,-4987.0,39
2,363.33,723.11,177.27,301.25,433.9,99.75,300.67,73.91,0,0,0,0,1,1828.0,-75
2,269.16,722.98,141.63,290.39,359.37,229.74,698.57,23.34,0,0,0,0,1,38603.0,-75
1,508.36,1400.75,177.27,307.53,1158.66,99.75,507.09,96.81,0,0,0,0,1,39562.0,-108
1,393.74,604.72,23.34,180.13,112.97,156.88,255.73,150.98,0,0,0,0,1,61988.0,-96
1,497.46,773.68,101.6,239.52,342.39,177.27,217.22,99.75,0,0,0,0,1,61988.0,-106
1,109.37,318.45,155.55,280.94,237.99,175.62,97.78,83.13,0,0,0,0,0,1843.0,-14
1,312.46,400.64,219.92,361.5,44.24,142.04,175.63,186.43,0,0,0,0,1,98548.0,-12
1,554.05,801.55,32.67,173.21,208.62,117.66,269.07,203.6,0,0,0,0,1,18607.0,-107
1,309.72,878.25,165.72,260.39,731.75,27.23,400.56,134.46,0,0,0,0,1,13347.0,-115
0,669.64,1266.6,165.72,260.39,443.99,27.23,664.0,134.46,0,0,0,0,1,27527.0,-131
2,331.29,567.77,155.55,280.94,249.05,175.62,192.32,83.13,0,0,0,0,0,-3654.0,-60
1,325.55,784.25,186.43,289.12,633.64,73.16,341.5,84.64,0,0,0,0,1,22251.0,-91
1,203.01,369.76,177.27,301.25,197.89,99.75,126.93,73.91,0,0,0,0,1,20829.0,-21
1,494.24,789.28,203.91,327.84,323.02,101.6,225.34,177.27,0,0,0,0,1,4520.0,-71
0,24.75,61.65,219.92,361.5,10.27,142.04,72.64,186.43,0,0,0,0,1,31888.0,90
1,140.48,293.76,0.0,5.59,91.6,0.0,198.47,0.0,1,0,0,0,0,1432.0,-89
1,181.11,355.65,0.0,5.59,227.74,0.0,93.05,0.0,1,0,0,0,0,1400.0,-107
1,158.01,286.81,0.0,5.59,110.6,0.0,170.71,0.0,1,0,0,0,0,472.0,-83
1,85.43,214.6,0.0,0.0,163.7,0.0,110.62,0.0,1,0,0,0,0,-2759.0,-66
1,85.43,214.6,0.0,0.0,163.7,0.0,110.62,0.0,1,0,0,0,0,-2759.0,-66
1,211.0,350.86,0.0,0.0,167.44,0.0,94.47,0.0,1,0,0,0,0,-2395.0,-110
1,205.86,332.69,0.0,0.0,76.11,0.0,201.5,0.0,1,0,0,0,0,-2700.0,-103
1,223.13,245.57,0.0,0.0,36.98,0.0,0.0,0.0,1,0,0,0,0,-2064.0,-73
1,0.0,122.66,0.0,0.0,223.13,0.0,36.98,0.0,1,0,0,0,0,-2064.0,-38
1,493.39,807.87,0.0,4.3,286.67,0.0,356.9,0.0,1,0,0,0,0,8420.0,-178
1,169.27,224.1,0.0,4.3,93.38,0.0,27.14,0.0,1,0,0,0,0,6315.0,-71
1,340.66,645.52,969.97,1455.62,436.39,482.9,174.38,329.29,0,0,0,0,1,-1432.0,30
1,340.66,645.52,969.97,1455.62,436.39,482.9,174.38,329.29,0,0,0,0,1,-1432.0,30
0,358.15,632.65,310.64,791.85,381.65,269.28,138.27,886.14,1,0,0,0,0,-44970.0,21
0,358.15,632.65,310.64,791.85,381.65,269.28,138.27,886.14,1,0,0,0,0,-44970.0,21
0,218.34,525.6,388.38,981.24,218.59,540.33,368.16,329.59,0,0,0,0,0,-3700.0,47
0,218.34,525.6,388.38,981.24,218.59,540.33,368.16,329.59,0,0,0,0,0,-3700.0,47
0,610.71,1077.49,259.08,958.92,599.33,957.91,411.65,388.38,0,0,0,0,1,-4335.0,-4
0,610.71,1077.49,259.08,958.92,599.33,957.91,411.65,388.38,0,0,0,0,1,-4335.0,-4
1,259.88,488.5,362.21,900.46,226.29,308.22,230.27,939.55,0,0,0,0,1,-32004.0,50
1,259.88,488.5,362.21,900.46,226.29,308.22,230.27,939.55,0,0,0,0,1,-32004.0,50
1,240.33,650.07,963.61,1506.82,366.85,628.77,591.08,264.04,0,0,0,0,1,-18359.0,32
1,240.33,650.07,963.61,1506.82,366.85,628.77,591.08,264.04,0,0,0,0,1,-18359.0,32
0,595.78,1111.63,308.22,997.45,523.32,884.29,446.77,557.87,0,0,0,0,1,-9962.0,-6
0,595.78,1111.63,308.22,997.45,523.32,884.29,446.77,557.87,0,0,0,0,1,-9962.0,-6
1,474.78,917.44,557.87,1121.55,449.2,411.93,477.84,489.95,0,0,0,0,1,-10032.0,8
1,474.78,917.44,557.87,1121.55,449.2,411.93,477.84,489.95,0,0,0,0,1,-10032.0,8
1,546.08,1157.38,309.06,734.0,740.4,279.28,288.09,308.58,0,0,0,0,1,-10032.0,-26
1,546.08,1157.38,309.06,734.0,740.4,279.28,288.09,308.58,0,0,0,0,1,-10032.0,-26
2,553.91,792.45,269.28,930.54,289.38,886.14,160.33,403.65,0,0,0,0,1,19050.0,14
2,553.91,792.45,269.28,930.54,289.38,886.14,160.33,403.65,0,0,0,0,1,19050.0,14
0,80.49,199.03,308.58,1004.3,120.84,969.97,139.17,482.9,0,0,0,0,1,-27511.0,128
0,80.49,199.03,308.58,1004.3,120.84,969.97,139.17,482.9,0,0,0,0,1,-27511.0,128
0,146.91,252.23,381.99,901.32,87.56,297.45,104.85,860.24,0,0,0,0,1,55610.0,110
0,146.91,252.23,381.99,901.32,87.56,297.45,104.85,860.24,0,0,0,0,1,55610.0,110
0,450.51,821.5,269.28,930.54,503.18,886.14,209.5,403.65,0,0,0,0,1,-24331.0,10
0,450.51,821.5,269.28,930.54,503.18,886.14,209.5,403.65,0,0,0,0,1,-24331.0,10
0,744.16,1360.45,502.07,963.54,617.85,362.21,635.88,308.22,0,0,0,0,1,-23324.0,-18
0,744.16,1360.45,502.07,963.54,617.85,362.21,635.88,308.22,0,0,0,0,1,-23324.0,-18
0,321.31,705.23,478.94,931.21,222.54,381.99,592.02,297.45,0,0,0,0,1,-29591.0,25
0,321.31,705.23,478.94,931.21,222.54,381.99,592.02,297.45,0,0,0,0,1,-29591.0,25
0,664.0,1484.58,388.38,981.24,912.48,540.33,485.13,329.59,0,0,0,0,1,-15411.0,-14
0,664.0,1484.58,388.38,981.24,912.48,540.33,485.13,329.59,0,0,0,0,1,-15411.0,-14
1,285.17,634.73,308.58,1053.99,455.49,1008.94,210.38,646.31,0,0,0,0,1,-27129.0,34
1,285.17,634.73,308.58,1053.99,455.49,1008.94,210.38,646.31,0,0,0,0,1,-27129.0,34
0,175.88,454.31,372.96,818.97,392.1,318.88,176.06,308.58,0,0,0,0,1,-34966.0,48
0,175.88,454.31,372.96,818.97,392.1,318.88,176.06,308.58,0,0,0,0,1,-34966.0,48
0,240.22,389.75,957.91,1377.91,167.2,388.38,72.89,540.33,0,0,0,0,1,-26291.0,76
0,240.22,389.75,957.91,1377.91,167.2,388.38,72.89,540.33,0,0,0,0,1,-26291.0,76
2,349.12,785.86,555.26,968.59,424.71,310.64,325.55,269.28,0,0,0,0,1,-20687.0,10
2,349.12,785.86,555.26,968.59,424.71,310.64,325.55,269.28,0,0,0,0,1,-20687.0,10
1,466.22,1068.75,963.61,1506.82,544.15,628.77,684.04,264.04,0,0,0,0,1,-15612.0,11
1,466.22,1068.75,963.61,1506.82,544.15,628.77,684.04,264.04,0,0,0,0,1,-15612.0,11
2,373.61,947.03,555.26,968.59,692.51,310.64,411.89,269.28,0,0,0,0,1,-15612.0,1
2,373.61,947.03,555.26,968.59,692.51,310.64,411.89,269.28,0,0,0,0,1,-15612.0,1
2,295.17,655.73,279.28,848.41,404.51,308.58,332.5,963.61,0,0,0,0,1,-2318.0,14
2,295.17,655.73,279.28,848.41,404.51,308.58,332.5,963.61,0,0,0,0,1,-2318.0,14
0,845.26,1242.23,388.38,981.24,272.3,540.33,449.0,329.59,0,0,1,0,0,-38082.0,-12
0,845.26,1242.23,388.38,981.24,272.3,540.33,449.0,329.59,0,0,1,0,0,-38082.0,-12
2,571.49,893.65,76.89,183.72,349.6,116.97,388.33,97.5,0,0,0,0,1,26079.0,-122
1,470.88,714.75,41.37,223.03,259.88,219.75,226.29,180.86,0,0,0,0,1,-4493.0,-96
1,61.88,300.88,219.75,356.62,251.21,180.86,285.86,87.63,0,0,0,0,1,10486.0,20
1,593.07,933.06,89.97,192.63,240.33,129.57,366.85,71.06,0,0,0,0,1,9152.0,-121
2,175.62,282.68,180.86,275.82,83.13,88.79,63.21,101.13,0,0,0,0,1,-15427.0,-3
1,229.6,624.01,151.17,240.78,405.61,63.17,443.67,94.61,0,0,0,0,1,2839.0,-77
0,199.79,637.3,41.37,223.03,366.73,219.75,628.32,180.86,0,0,0,0,1,2839.0,-86
1,81.11,325.86,307.11,411.44,182.22,80.49,225.04,120.84,0,0,0,0,1,-8632.0,22
1,798.08,1318.66,124.46,307.74,637.42,260.76,524.06,89.97,0,0,0,0,1,3180.0,-100
1,317.18,714.19,51.98,253.84,243.17,307.11,613.68,80.49,0,0,0,0,1,-2080.0,-85
2,332.43,788.42,87.63,198.68,353.08,100.78,584.48,101.14,0,0,0,0,1,1819.0,-105
1,285.42,614.26,102.98,217.68,335.83,113.89,267.79,88.29,0,0,0,0,1,382.0,-86
1,969.97,1455.62,120.84,238.56,482.9,139.17,329.29,81.86,0,0,0,0,1,27511.0,-123
