home_win,attack_diff,bup_dribbling_diff,bup_passing_diff,bup_speed_diff,cc_crossing_diff,cc_passing_diff,cc_shooting_diff,d_aggresion_diff,d_pressure_diff,d_width_diff,defence_diff,full_age_diff,goalkeeeper_overall_diff,growth_diff,midfield_diff,overall_diff,prestige_diff,start_age_diff,value_euros_millions_diff,wage_euros_thousands_diff,attack_home_defence_away_diff,attack_away_defence_home_diff,cur_year_avg_weighted_diff,cur_year_avg_diff,last_year_avg_weighted_diff,last_year_avg_diff,previous_points_diff,rank_change_diff,rank_diff,three_year_ago_avg_diff,three_year_ago_weighted_diff,total_points_diff,two_year_ago_avg_diff,two_year_ago_weighted_diff
1,-1.0,-0.0,-0.0,-0.0,5.0,-15.0,-0.0,-0.0,-0.0,-0.0,-1.0,-1.8299999999999983,-1.0,1.7666666666666666,-4.0,-5.0,-6.0,-4.719999999999999,-0.0,-0.0,2.0,4.0,-0.0,-0.0,-0.0,-0.0,-26.0,6.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,-0.0,-0.0,-8.0,-0.0,-33.0,4.0,-0.0,-24.0,-7.0,-13.0,-3.0,-2.129999999999999,3.0,1.6333333333333333,-5.0,-1.0,2.0,-2.0,-0.0,-0.0,-1.0,2.0,-0.0,-0.0,-0.0,-0.0,39.0,-0.0,-2.0,-0.0,-0.0,-0.0,-0.0,-0.0
0,-5.0,65.0,-1.0,-0.0,-5.0,6.0,10.0,-15.0,1.0,-30.0,-8.0,0.07000000000000028,-9.0,-1.5333333333333332,-7.0,-8.0,-12.0,0.7199999999999989,-0.0,-0.0,-6.0,7.0,-0.0,-0.0,-0.0,-0.0,-394.0,-0.0,37.0,-0.0,-0.0,-0.0,-0.0,-0.0
0,-11.0,-0.0,-0.0,-0.0,-5.0,-0.0,-0.0,-0.0,-15.0,-15.0,-15.0,-1.259999999999998,-3.0,4.933333333333334,-17.0,-13.0,-12.0,-1.9100000000000001,-0.0,-0.0,-12.0,14.0,-0.0,-0.0,-0.0,-0.0,-208.0,-2.0,17.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,1.0,-75.0,-11.0,-23.0,15.0,-49.0,-44.0,-45.0,-28.0,-15.0,1.0,2.099999999999998,8.0,0.662962962962963,-0.0,1.0,9.0,3.4499999999999993,-0.0,-0.0,3.0,1.0,-0.0,-0.0,-0.0,-0.0,85.0,-0.0,-8.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,8.0,-75.0,-41.0,2.0,5.0,-9.0,-4.0,-45.0,-28.0,-0.0,5.0,1.7999999999999972,7.0,1.1666666666666679,6.0,8.0,14.0,3.629999999999999,-0.0,-0.0,10.0,-3.0,-0.0,-0.0,-0.0,-0.0,201.0,1.0,-14.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,-8.0,-75.0,-11.0,2.0,10.0,-14.0,-4.0,-15.0,7.0,-10.0,-8.0,1.0399999999999991,5.0,1.0,-6.0,-5.0,6.0,3.0,-0.0,-0.0,-6.0,10.0,-0.0,-0.0,-0.0,-0.0,-251.0,12.0,14.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,-10.0,-0.0,35.0,-0.0,-5.0,-20.0,-0.0,10.0,-10.0,-10.0,-10.0,1.2099999999999973,-10.0,-1.1724137931034484,-5.0,-8.0,-6.0,-0.35999999999999943,-0.0,-0.0,-7.0,13.0,-0.0,-0.0,-0.0,-0.0,-413.0,3.0,39.0,-0.0,-0.0,-0.0,-0.0,-0.0
0,-12.0,-0.0,8.0,-0.0,23.0,-9.0,-0.0,24.0,-3.0,8.0,-13.0,2.5799999999999983,-9.0,-0.05977011494252871,-7.0,-10.0,-12.0,1.1799999999999997,-0.0,-0.0,-10.0,15.0,-0.0,-0.0,-0.0,-0.0,-540.0,-1.0,51.0,-0.0,-0.0,-0.0,-0.0,-0.0
0,2.0,-0.0,-32.0,-0.0,23.0,11.0,-0.0,-16.0,-28.0,13.0,-1.0,1.5299999999999976,-9.0,0.20000000000000107,2.0,1.0,-1.0,1.629999999999999,-0.0,-0.0,4.0,3.0,-0.0,-0.0,-0.0,-0.0,-23.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
0,-5.0,-0.0,-12.0,-0.0,33.0,1.0,-0.0,-1.0,-28.0,8.0,-5.0,0.9299999999999997,-8.0,0.4666666666666659,-9.0,-4.0,-8.0,-1.1000000000000014,-0.0,-0.0,-3.0,7.0,-0.0,-0.0,-0.0,-0.0,-205.0,2.0,10.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,-9.0,-0.0,-12.0,-20.0,13.0,-9.0,-20.0,4.0,-8.0,-2.0,-5.0,2.1999999999999993,-10.0,1.4333333333333336,-7.0,-7.0,-7.0,2.09,-0.0,-0.0,-7.0,7.0,-0.0,-0.0,-0.0,-0.0,-315.0,5.0,25.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,10.0,-0.0,-40.0,-3.0,15.0,-15.0,-30.0,-30.0,-40.0,-15.0,6.0,1.1700000000000017,7.0,-0.6333333333333346,8.0,7.0,6.0,2.91,-0.0,-0.0,9.0,-7.0,-0.0,-0.0,-0.0,-0.0,174.0,9.0,-16.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,3.0,65.0,-1.0,-0.0,20.0,-9.0,10.0,-5.0,-4.0,-30.0,-0.0,1.0,-9.0,-3.3666666666666676,4.0,-1.0,-8.0,2.2699999999999996,-0.0,-0.0,2.0,-1.0,-0.0,-0.0,-0.0,-0.0,-213.0,-0.0,26.0,-0.0,-0.0,-0.0,-0.0,-0.0
0,-4.0,-0.0,-5.0,-0.0,20.0,-10.0,-5.0,10.0,-10.0,-10.0,-7.0,0.9699999999999989,-1.0,0.4643678160919533,-5.0,-4.0,-2.0,1.3599999999999994,-0.0,-0.0,-5.0,6.0,-0.0,-0.0,-0.0,-0.0,-326.0,23.0,16.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,4.0,-0.0,-40.0,-0.0,25.0,-0.0,-0.0,-20.0,-35.0,-5.0,5.0,1.1000000000000014,-3.0,-0.8000000000000007,8.0,6.0,3.0,1.8200000000000003,-0.0,-0.0,3.0,-6.0,-0.0,-0.0,-0.0,-0.0,362.0,-0.0,-16.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,2.0,32.0,-18.0,-20.0,-13.0,-14.0,-26.0,-4.0,-26.0,-21.0,2.0,-0.5500000000000007,-7.0,-1.9916666666666676,6.0,2.0,-7.0,-0.0,-0.0,-0.0,1.0,-3.0,-0.0,-0.0,-0.0,-0.0,57.0,1.0,-4.0,-0.0,-0.0,-0.0,-0.0,-0.0
0,9.0,65.0,9.0,-0.0,-0.0,-4.0,10.0,-5.0,1.0,-20.0,9.0,1.4299999999999997,-1.0,-3.1999999999999997,8.0,5.0,-5.0,1.7199999999999989,-0.0,-0.0,11.0,-7.0,-0.0,-0.0,-0.0,-0.0,63.0,-2.0,-2.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,8.0,75.0,11.0,-2.0,-10.0,14.0,4.0,15.0,-7.0,10.0,8.0,-1.0399999999999991,-5.0,-1.0,6.0,5.0,-6.0,-3.0,-0.0,-0.0,10.0,-6.0,-0.0,-0.0,-0.0,-0.0,264.0,-1.0,-26.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,16.0,-0.0,-30.0,-0.0,-5.0,5.0,-0.0,-30.0,-35.0,10.0,13.0,0.759999999999998,2.0,0.16666666666666785,12.0,13.0,8.0,0.629999999999999,-0.0,-0.0,18.0,-11.0,-0.0,-0.0,-0.0,-0.0,465.0,-0.0,-40.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,9.0,-0.0,-10.0,-0.0,5.0,-5.0,-0.0,-15.0,-35.0,5.0,9.0,0.16000000000000014,3.0,0.4333333333333327,1.0,8.0,1.0,-2.1000000000000014,-0.0,-0.0,11.0,-7.0,-0.0,-0.0,-0.0,-0.0,283.0,2.0,-31.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,16.0,-0.0,-30.0,-5.0,-20.0,5.0,-5.0,-15.0,-5.0,10.0,17.0,-0.3999999999999986,17.0,-1.166666666666666,14.0,15.0,9.0,-0.10000000000000142,-0.0,-0.0,18.0,-15.0,-0.0,-0.0,-0.0,-0.0,946.0,-0.0,-45.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,6.0,-0.0,-0.0,-5.0,-25.0,-0.0,-5.0,5.0,25.0,5.0,3.0,-1.9299999999999997,12.0,-0.5333333333333332,2.0,3.0,3.0,-1.370000000000001,-0.0,-0.0,4.0,-5.0,-0.0,-0.0,-0.0,-0.0,316.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,5.0,-65.0,-34.0,-20.0,5.0,9.0,-14.0,5.0,-31.0,-0.0,2.0,-0.6000000000000014,5.0,2.78,3.0,5.0,12.0,-1.4499999999999993,-0.0,-0.0,7.0,0.0,-0.0,-0.0,-0.0,-0.0,547.0,-0.0,-41.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,-1.0,-65.0,-29.0,-5.0,-25.0,4.0,-10.0,-10.0,-31.0,15.0,-1.0,0.5,4.0,2.9999999999999996,-7.0,-0.0,3.0,-0.17999999999999972,-0.0,-0.0,1.0,3.0,-0.0,-0.0,-0.0,-0.0,148.0,-1.0,-14.0,-0.0,-0.0,-0.0,-0.0,-0.0
0,-4.0,-65.0,-19.0,-20.0,-15.0,-11.0,-30.0,-5.0,-16.0,15.0,-0.0,-0.0,2.0,4.6,-5.0,-0.0,7.0,-0.629999999999999,-0.0,-0.0,-2.0,2.0,-0.0,-0.0,-0.0,-0.0,93.0,-1.0,-9.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,2.0,7.0,5.0,-1.0,7.0,7.0,1.0,33.0,14.0,2.0,-0.0,-2.6400000000000006,-2.0,2.126086956521739,3.0,3.0,-0.0,-6.0,-3.0945652173913047,-25.47826086956522,2.0,0.0,-0.0,-0.0,-0.0,-0.0,363.0,6.0,-46.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,10.0,-68.0,-36.0,-4.0,-3.0,-2.0,-8.0,3.0,16.0,2.0,9.0,-2.0,20.0,1.959420289855073,11.0,13.0,15.0,-3.1000000000000014,-3.0945652173913047,-25.47826086956522,10.0,-9.0,-0.0,-0.0,-0.0,-0.0,1070.0,-0.0,-64.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,-3.0,22.0,5.0,2.0,2.0,6.0,13.0,32.0,9.0,34.0,-4.0,-1.1199999999999974,-11.0,0.6478260869565218,-5.0,-3.0,-3.0,-3.4499999999999993,-12.917391304347825,-49.65217391304348,-2.0,5.0,-0.0,-0.0,-0.0,-0.0,106.0,-0.0,-14.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,-8.0,-53.0,4.0,4.0,7.0,-8.0,9.0,27.0,21.0,14.0,-10.0,1.3100000000000023,-12.0,2.4219001610305964,-9.0,-6.0,1.0,-0.35999999999999943,-12.917391304347825,-49.65217391304348,-7.0,11.0,-0.0,-0.0,-0.0,-0.0,-408.0,8.0,48.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,-11.0,-1.0,-14.0,-16.0,19.0,-20.0,3.0,-10.0,-2.0,33.0,-12.0,-0.9100000000000001,-13.0,0.7391304347826089,-12.0,-11.0,-6.0,-1.8200000000000003,-12.642391304347825,-48.78260869565217,-10.0,13.0,-0.0,-0.0,-0.0,-0.0,-277.0,16.0,14.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,2.0,-0.0,10.0,-0.0,10.0,10.0,5.0,-0.0,15.0,-0.0,-3.0,-0.7300000000000004,15.0,-1.7022988505747128,-1.0,-0.0,5.0,-1.4600000000000009,-0.0,-0.0,-1.0,0.0,-0.0,-0.0,-0.0,-0.0,-53.0,3.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,-12.0,-0.0,30.0,-0.0,10.0,-5.0,40.0,10.0,15.0,15.0,-15.0,0.7899999999999991,-17.0,0.9740740740740748,-11.0,-11.0,-11.0,0.08999999999999986,-0.0,-0.0,-12.0,15.0,-0.0,-0.0,-0.0,-0.0,-675.0,6.0,74.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,-6.0,-0.0,10.0,-0.0,20.0,-10.0,40.0,-15.0,-25.0,30.0,-8.0,-0.4400000000000013,-8.0,0.6333333333333329,-12.0,-5.0,-8.0,-2.1000000000000014,-0.0,-0.0,-6.0,8.0,-0.0,-0.0,-0.0,-0.0,-142.0,1.0,7.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,-7.0,-0.0,30.0,-0.0,20.0,-20.0,40.0,10.0,15.0,33.0,-10.0,1.1599999999999966,-12.0,-0.0,-9.0,-8.0,-9.0,0.08999999999999986,-0.0,-0.0,-7.0,10.0,-0.0,-0.0,-0.0,-0.0,-162.0,12.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,-7.0,75.0,28.0,2.0,-15.0,9.0,49.0,9.0,-11.0,19.0,-11.0,0.2799999999999976,-16.0,-3.2749999999999995,-11.0,-10.0,-16.0,-1.5500000000000007,-0.0,-0.0,-7.0,11.0,-0.0,-0.0,-0.0,-0.0,-470.0,-1.0,46.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,-9.0,-0.0,35.0,-17.0,5.0,12.0,30.0,30.0,15.0,5.0,-7.0,-1.4700000000000024,-8.0,1.6000000000000005,-7.0,-7.0,-8.0,-2.3599999999999994,-0.0,-0.0,-6.0,10.0,-0.0,-0.0,-0.0,-0.0,-330.0,2.0,19.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,6.0,-0.0,-0.0,-0.0,-0.0,5.0,-0.0,20.0,25.0,-5.0,-0.0,-1.7600000000000016,8.0,0.20000000000000195,7.0,3.0,4.0,-0.35999999999999943,-0.0,-0.0,3.0,-3.0,-0.0,-0.0,-0.0,-0.0,-23.0,15.0,-14.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,2.0,-0.0,5.0,-15.0,-0.0,-0.0,-0.0,20.0,25.0,-10.0,-4.0,-1.2300000000000004,5.0,-0.06666666666666643,2.0,1.0,4.0,-1.4499999999999993,-0.0,-0.0,-1.0,1.0,-0.0,-0.0,-0.0,-0.0,12.0,2.0,-5.0,-0.0,-0.0,-0.0,-0.0,-0.0
0,8.0,9.0,21.0,23.0,9.0,13.0,23.0,-51.0,-45.0,-30.0,4.0,-2.8900000000000006,5.0,2.5521739130434784,4.0,4.0,1.0,-3.09,4.12391304347826,9.73913043478261,8.0,-4.0,-0.0,-0.0,-0.0,-0.0,177.0,10.0,-30.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,2.0,-14.0,1.0,4.0,-34.0,-24.0,-4.0,-6.0,1.0,8.0,8.0,-1.2100000000000009,-0.0,0.43478260869565233,-0.0,3.0,-0.0,-2.09,2.1456521739130427,0.7391304347826093,12.0,2.0,-0.0,-0.0,-0.0,-0.0,89.0,-0.0,-14.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,9.0,-54.0,-40.0,2.0,-14.0,-4.0,-4.0,4.0,2.0,42.0,14.0,1.0299999999999976,2.0,0.2492753623188415,9.0,13.0,16.0,0.7300000000000004,-1.9782608695652173,-9.0,19.0,-4.0,-0.0,-0.0,-0.0,-0.0,559.0,1.0,-56.0,-0.0,-0.0,-0.0,-0.0,-0.0
0,4.0,49.0,8.0,12.0,-21.0,-7.0,-3.0,-17.0,-16.0,-8.0,-1.0,-0.8000000000000007,-2.0,0.6260869565217373,-0.0,-2.0,-7.0,-0.7199999999999989,7.335869565217393,46.95652173913044,8.0,5.0,-0.0,-0.0,-0.0,-0.0,-301.0,2.0,33.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,-0.0,10.0,-35.0,-36.0,16.0,-14.0,-14.0,46.0,38.0,15.0,2.0,1.9499999999999993,-2.0,-2.4782608695652177,6.0,3.0,5.0,2.8200000000000003,3.269565217391304,24.43478260869565,4.0,2.0,-0.0,-0.0,-0.0,-0.0,309.0,4.0,-35.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,-8.0,-9.0,-21.0,-23.0,-9.0,-13.0,-23.0,51.0,45.0,30.0,-4.0,2.8900000000000006,-5.0,-2.5521739130434784,-4.0,-4.0,-1.0,3.09,-4.12391304347826,-9.73913043478261,-4.0,8.0,-0.0,-0.0,-0.0,-0.0,-174.0,-22.0,47.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,10.0,50.0,-34.0,-34.0,-9.0,-34.0,-14.0,-4.0,-3.0,-9.0,4.0,0.6099999999999994,-2.0,-4.526086956521739,12.0,5.0,2.0,-0.08999999999999986,7.393478260869564,34.17391304347826,6.0,-8.0,-0.0,-0.0,-0.0,-0.0,393.0,-4.0,-38.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,5.0,-0.0,-30.0,-5.0,-20.0,-0.0,-0.0,-25.0,-35.0,5.0,6.0,0.5399999999999991,9.0,-0.9740740740740748,-1.0,3.0,-0.0,1.4499999999999993,-0.0,-0.0,8.0,-3.0,-0.0,-0.0,-0.0,-0.0,415.0,-0.0,-52.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,-9.0,-0.0,-0.0,25.0,-5.0,35.0,40.0,30.0,35.0,5.0,-9.0,-1.0599999999999987,-3.0,0.337037037037037,-6.0,-6.0,-3.0,-0.4499999999999993,-0.0,-0.0,-7.0,11.0,-0.0,-0.0,-0.0,-0.0,-349.0,1.0,34.0,-0.0,-0.0,-0.0,-0.0,-0.0
0,-1.0,32.0,-8.0,5.0,-38.0,26.0,14.0,26.0,14.0,-6.0,2.0,-1.1799999999999997,-2.0,-1.4879629629629627,4.0,2.0,-7.0,-1.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-17.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,-5.0,-49.0,-18.0,-2.0,-19.0,7.0,-12.0,2.0,1.0,8.0,-0.0,1.5,5.0,0.1072463768115961,1.0,3.0,9.0,1.2699999999999996,-7.335869565217393,-46.95652173913044,4.0,9.0,-0.0,-0.0,-0.0,-0.0,635.0,-1.0,-66.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,-8.0,-0.0,35.0,5.0,-0.0,-5.0,4.0,10.0,20.0,25.0,-6.0,-0.3999999999999986,1.0,1.12,-8.0,-4.0,-3.0,-1.0,-0.0,-0.0,-3.0,11.0,-0.0,-0.0,-0.0,-0.0,-356.0,-4.0,23.0,-0.0,-0.0,-0.0,-0.0,-0.0
0,-5.0,-0.0,15.0,20.0,-0.0,-10.0,4.0,-15.0,-5.0,25.0,-2.0,-0.6699999999999982,-1.0,0.8533333333333326,-10.0,-2.0,-6.0,-2.370000000000001,-0.0,-0.0,0.0,7.0,-0.0,-0.0,-0.0,-0.0,-319.0,2.0,12.0,-0.0,-0.0,-0.0,-0.0,-0.0
0,-8.0,-0.0,35.0,20.0,-25.0,-0.0,4.0,-0.0,35.0,30.0,-2.0,-0.3999999999999986,4.0,0.5866666666666678,-7.0,-4.0,-4.0,-0.8200000000000003,-0.0,-0.0,-3.0,7.0,-0.0,-0.0,-0.0,-0.0,-334.0,-0.0,15.0,-0.0,-0.0,-0.0,-0.0,-0.0
0,2.0,-0.0,-0.0,15.0,-0.0,-15.0,-0.0,-0.0,15.0,3.0,2.0,1.3299999999999983,-6.0,-0.9000000000000004,1.0,-1.0,-4.0,0.8200000000000003,-0.0,-0.0,5.0,1.0,-0.0,-0.0,-0.0,-0.0,24.0,-2.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,14.0,-0.0,-35.0,-5.0,-20.0,10.0,-0.0,-25.0,-0.0,10.0,15.0,-1.7999999999999972,10.0,-1.7977011494252872,15.0,13.0,8.0,-0.9100000000000001,-0.0,-0.0,16.0,-13.0,-0.0,-0.0,-0.0,-0.0,1013.0,-0.0,-56.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,6.0,32.0,-13.0,-20.0,-33.0,-4.0,-21.0,-14.0,-16.0,-11.0,9.0,-1.5199999999999996,-6.0,-2.456034482758621,11.0,6.0,-5.0,-1.3599999999999994,-0.0,-0.0,8.0,-7.0,-0.0,-0.0,-0.0,-0.0,392.0,1.0,-43.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,5.0,-0.0,-10.0,-10.0,-0.0,20.0,-0.0,-0.0,-5.0,-0.0,2.0,-0.9299999999999997,1.0,-1.0666666666666682,-0.0,2.0,-0.0,-0.5500000000000007,-0.0,-0.0,6.0,-1.0,-0.0,-0.0,-0.0,-0.0,62.0,-0.0,-6.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,-6.0,-0.0,-15.0,5.0,-0.0,-15.0,-0.0,-0.0,-0.0,-0.0,-4.0,3.370000000000001,-11.0,2.366666666666667,-6.0,-4.0,-4.0,6.27,-0.0,-0.0,-7.0,3.0,-0.0,-0.0,-0.0,-0.0,43.0,-10.0,3.0,-0.0,-0.0,-0.0,-0.0,-0.0
0,-8.0,-0.0,11.0,-18.0,-6.0,-4.0,2.0,-10.0,-10.0,-15.0,-3.0,-0.1700000000000017,-9.0,1.1000000000000005,-7.0,-5.0,-9.0,-2.09,-0.0,-0.0,-6.0,5.0,-0.0,-0.0,-0.0,-0.0,-875.0,-0.0,44.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,-5.0,-0.0,10.0,-21.0,11.0,3.0,-5.0,2.0,11.0,-2.0,-5.0,1.6999999999999993,-8.0,1.2333333333333334,-6.0,-6.0,-8.0,2.4499999999999993,-0.0,-0.0,-3.0,7.0,-0.0,-0.0,-0.0,-0.0,-730.0,-3.0,32.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,1.0,-0.0,-1.0,16.0,-5.0,12.0,18.0,9.0,1.0,-9.0,3.0,-0.10000000000000142,4.0,-1.0,4.0,4.0,-0.0,-1.629999999999999,-0.0,-0.0,0.0,-4.0,-0.0,-0.0,-0.0,-0.0,53.0,-13.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,8.0,-0.0,-19.0,-4.0,-17.0,29.0,27.0,21.0,8.0,-11.0,3.0,1.0500000000000007,10.0,-0.9307692307692319,12.0,8.0,7.0,2.09,-0.0,-0.0,7.0,-4.0,-0.0,-0.0,-0.0,-0.0,1154.0,-1.0,-43.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,7.0,-0.0,-12.0,2.0,-8.0,-3.0,-0.0,-12.0,2.0,-10.0,6.0,-4.030000000000001,4.0,-1.7666666666666675,3.0,6.0,4.0,-7.359999999999999,-0.0,-0.0,3.0,-10.0,-0.0,-0.0,-0.0,-0.0,107.0,-2.0,-20.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,14.0,-0.0,-30.0,-18.0,-20.0,14.0,9.0,-0.0,9.0,-12.0,6.0,-2.879999999999999,10.0,-1.6974358974358994,11.0,10.0,11.0,-3.6400000000000006,-0.0,-0.0,10.0,-10.0,-0.0,-0.0,-0.0,-0.0,1083.0,-0.0,-49.0,-0.0,-0.0,-0.0,-0.0,-0.0
0,-6.0,-67.0,-15.0,3.0,-9.0,6.0,-12.0,25.0,18.0,16.0,-5.0,-0.5500000000000007,-4.0,4.741666666666668,-3.0,-4.0,9.0,1.9100000000000001,-0.0,-0.0,-1.0,10.0,-0.0,-0.0,-0.0,-0.0,138.0,1.0,-21.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,1.0,-11.0,19.0,21.0,-11.0,4.0,38.0,-21.0,8.0,-11.0,2.0,-0.9600000000000009,-5.0,0.9695652173913045,3.0,2.0,1.0,-2.370000000000001,-1.5304347826086957,-4.913043478260869,4.0,1.0,-0.0,-0.0,-0.0,-0.0,-193.0,-1.0,17.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,-4.0,-76.0,7.0,-11.0,-5.0,-31.0,-4.0,-16.0,-24.0,6.0,-3.0,-0.9600000000000009,3.0,5.136231884057973,-3.0,-0.0,7.0,-1.0899999999999999,-1.5304347826086957,-4.913043478260869,-1.0,6.0,-0.0,-0.0,-0.0,-0.0,-50.0,-2.0,7.0,-0.0,-0.0,-0.0,-0.0,-0.0
0,-13.0,-76.0,23.0,-19.0,-38.0,-9.0,-8.0,-6.0,-28.0,-4.0,-12.0,-1.2600000000000016,-13.0,5.636231884057973,-17.0,-9.0,2.0,-2.370000000000001,-1.5304347826086957,-4.913043478260869,-10.0,15.0,-0.0,-0.0,-0.0,-0.0,-404.0,7.0,32.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,-3.0,50.0,-5.0,-15.0,2.0,-29.0,-1.0,8.0,37.0,1.0,-0.0,-0.16000000000000014,-4.0,-2.6927536231884055,4.0,-2.0,-4.0,1.0899999999999999,7.393478260869564,34.17391304347826,2.0,5.0,-0.0,-0.0,-0.0,-0.0,-178.0,-4.0,7.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,10.0,-0.0,-1.0,-15.0,-5.0,9.0,23.0,10.0,-2.0,7.0,14.0,0.5,9.0,-1.6000000000000005,11.0,11.0,7.0,1.0,-0.0,-0.0,13.0,-11.0,-0.0,-0.0,-0.0,-0.0,453.0,-0.0,-36.0,-0.0,-0.0,-0.0,-0.0,-0.0
0,11.0,49.0,10.0,18.0,-4.0,10.0,28.0,14.0,-5.0,9.0,5.0,-1.4299999999999997,2.0,-0.07391304347826289,3.0,3.0,-6.0,-0.2699999999999996,7.335869565217393,46.95652173913044,14.0,-2.0,-0.0,-0.0,-0.0,-0.0,-306.0,10.0,31.0,-0.0,-0.0,-0.0,-0.0,-0.0
0,1.0,-0.0,12.0,-15.0,-2.0,-5.0,24.0,-4.0,-3.0,14.0,1.0,0.6999999999999993,-2.0,-0.7000000000000002,-1.0,1.0,-2.0,1.5500000000000007,-0.0,-0.0,0.0,-2.0,-0.0,-0.0,-0.0,-0.0,356.0,-9.0,-12.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,10.0,-0.0,-11.0,-1.0,-11.0,3.0,-14.0,6.0,15.0,3.0,10.0,-0.36999999999999744,9.0,0.4666666666666668,12.0,10.0,9.0,-2.1799999999999997,-0.0,-0.0,9.0,-11.0,-0.0,-0.0,-0.0,-0.0,193.0,-2.0,-19.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,11.0,-0.0,-17.0,-5.0,5.0,1.0,-2.0,8.0,-1.0,12.0,7.0,-0.03999999999999915,11.0,1.1000000000000005,10.0,10.0,9.0,-0.8999999999999986,-0.0,-0.0,10.0,-8.0,-0.0,-0.0,-0.0,-0.0,334.0,1.0,-34.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,-0.0,-0.0,15.0,1.0,5.0,13.0,-20.0,10.0,-10.0,-14.0,-0.0,1.1300000000000026,-3.0,-0.7999999999999998,2.0,-1.0,-1.0,-0.9100000000000001,-0.0,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0,-580.0,-1.0,15.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,4.0,-0.0,2.0,4.0,-4.0,16.0,11.0,-0.0,-19.0,1.0,-2.0,1.5300000000000011,-9.0,-0.8666666666666663,-0.0,-0.0,-2.0,-0.35999999999999943,-0.0,-0.0,3.0,1.0,-0.0,-0.0,-0.0,-0.0,-129.0,-1.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0
0,-4.0,67.0,39.0,16.0,-8.0,-7.0,9.0,-18.0,-34.0,-33.0,-10.0,1.3100000000000023,-12.0,-2.875,-9.0,-9.0,-17.0,-1.5399999999999991,-0.0,-0.0,-5.0,9.0,-0.0,-0.0,-0.0,-0.0,-1007.0,9.0,53.0,-0.0,-0.0,-0.0,-0.0,-0.0
