game_date,home_team,away_team,home_score,away_score,tournament,country,neutral,overall_diff,attack_away_defence_home_diff,attack_diff,attack_home_defence_away_diff,defence_diff,midfield_diff,rank_diff,prestige_diff,growth_diff,full_age_diff,start_age_diff,value_euros_millions_diff,wage_euros_thousands_diff,goalkeeper_overall_diff,bup_dribbling_diff,bup_passing_diff,bup_speed_diff,cc_crossing_diff,cc_passing_diff,cc_shooting_diff,d_aggresion_diff,d_pressure_diff,d_width_diff,home_win,wins_past_1_games_diff,wins_home_against_away_1_games,wins_past_2_games_diff,wins_home_against_away_2_games,wins_past_3_games_diff,wins_home_against_away_3_games,wins_past_4_games_diff,wins_home_against_away_4_games,wins_past_5_games_diff,wins_home_against_away_5_games,score_past_1_games_diff,score_conceded_past_1_games_diff,score_past_2_games_diff,score_conceded_past_2_games_diff,score_past_3_games_diff,score_conceded_past_3_games_diff,score_past_4_games_diff,score_conceded_past_4_games_diff,score_past_5_games_diff,score_conceded_past_5_games_diff
2007-02-07 00:00:00+00:00,Germany,Switzerland,3,1,Friendly,Germany,False,8.0,-6.0,7.0,6.0,5.0,7.0,-12.0,8.0,-1.5652173913043477,0.6099999999999994,-0.10000000000000142,-0.0,-0.0,18.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0
2007-02-07 00:00:00+00:00,England,Spain,0,1,Friendly,England,False,-0.0,0.0,-2.0,2.0,4.0,-0.0,-6.0,2.0,1.3252173913043477,-1.3099999999999987,0.7300000000000004,-0.0,-0.0,-3.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,0.0,0.0,-0.5,0.0,-0.3333333333333333,0.0,-0.25,0.0,-0.25,0.0,-2.0,-1.0,-2.0,0.0,-2.0,-0.6666666666666666,-2.0,-0.75,-2.0,-0.75
2007-02-07 00:00:00+00:00,Croatia,Norway,2,1,Friendly,Croatia,False,2.0,-1.0,5.0,6.0,2.0,-1.0,-35.0,3.0,0.5217391304347823,-1.6999999999999993,-0.2699999999999996,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,0.0,0.0,0.5,0.0,0.6666666666666667,0.0,0.6666666666666667,0.0,0.6666666666666667,0.0,2.0,0.0,1.0,-0.5,1.0,0.6666666666666667,1.0,0.6666666666666667,1.0,0.6666666666666667
2007-02-07 00:00:00+00:00,USA,Mexico,2,0,Friendly,USA,False,-3.0,5.0,-7.0,-7.0,-5.0,-2.0,10.0,-3.0,1.869565217391304,0.16999999999999815,-1.4600000000000009,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-24 00:00:00+00:00,Ireland,Wales,1,0,UEFA Euro qualification,Ireland,False,4.0,1.0,-3.0,6.0,8.0,3.0,-26.0,1.0,-1.5217391304347831,-0.9599999999999972,-0.8099999999999987,-0.0,-0.0,19.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,-1.0,0.0,-0.5,0.0,-0.5,0.0,-0.5,0.0,-0.5,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2007-03-24 00:00:00+00:00,Portugal,Belgium,4,0,UEFA Euro qualification,Portugal,False,6.0,-6.0,4.0,3.0,5.0,9.0,-47.0,4.0,-0.304347826086957,2.3099999999999987,2.27,-0.0,-0.0,7.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,1.0,0.0,0.5,0.0,0.6666666666666666,0.0,0.5,0.0,0.5,0.0,2.0,-1.0,0.5,-1.0,0.33333333333333326,-1.0,-0.25,-1.0,-0.25,-1.0
2007-03-24 00:00:00+00:00,Korea Republic,Uruguay,0,2,Friendly,Korea Republic,False,-1.0,3.0,-3.0,2.0,2.0,3.0,22.0,-1.0,-4.782608695652174,-2.2600000000000016,-0.2699999999999996,-0.0,-0.0,4.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2007-03-24 00:00:00+00:00,Spain,Denmark,2,1,UEFA Euro qualification,Spain,False,7.0,-4.0,8.0,10.0,6.0,6.0,-12.0,4.0,-1.5652173913043477,-1.66,-2.0,-0.0,-0.0,11.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.08333333333333331,0.0,-0.1333333333333333,0.0,1.0,2.0,0.0,1.0,0.33333333333333337,1.3333333333333335,-0.25,1.3333333333333335,-0.3999999999999999,1.3333333333333335
2007-03-24 00:00:00+00:00,China,Australia,0,2,Friendly,China,False,-8.0,9.0,-7.0,-5.0,-7.0,-9.0,35.0,-9.0,-1.8260869565217392,-2.8299999999999983,-2.640000000000001,-0.0,-0.0,-14.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
2007-03-24 00:00:00+00:00,Greece,Turkey,1,4,UEFA Euro qualification,Greece,False,-2.0,2.0,-3.0,3.0,4.0,2.0,-14.0,1.0,-2.130434782608696,2.52,4.0,-0.0,-0.0,4.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,-1.0,0.0,-0.5,0.0,-0.16666666666666669,0.0,-0.16666666666666669,0.0,-0.16666666666666669,0.0,-1.0,0.0,-1.0,0.5,-0.3333333333333333,0.5,-0.3333333333333333,0.5,-0.3333333333333333,0.5
2007-03-25 00:00:00+00:00,Mexico,Paraguay,2,1,Friendly,Mexico,False,3.0,-1.0,1.0,6.0,6.0,3.0,-8.0,7.0,-0.8260869565217384,1.3500000000000014,0.91,-0.0,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0
2007-03-25 00:00:00+00:00,USA,Ecuador,3,1,Friendly,USA,False,5.0,-1.0,1.0,4.0,4.0,6.0,6.0,1.0,-1.9999999999999984,-1.3900000000000006,-1.1799999999999995,-0.0,-0.0,18.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,1.0,0.0,0.5,0.0,0.6666666666666667,0.0,0.6666666666666667,0.0,0.6666666666666667,0.0,2.0,0.0,2.0,0.5,2.0,0.0,2.0,0.0,2.0,0.0
2007-03-28 00:00:00+00:00,Mexico,Ecuador,4,2,Friendly,USA,True,8.0,-8.0,8.0,11.0,11.0,8.0,-3.0,4.0,-5.17391304347826,0.9600000000000009,-0.5399999999999991,-0.0,-0.0,16.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,1.0,0.0,0.5,0.0,0.16666666666666669,0.0,0.25,0.0,0.25,0.0,1.0,-2.0,-0.5,-1.0,-0.5,-0.3333333333333335,-0.5,-0.5,-0.5,-0.5
2007-03-28 00:00:00+00:00,Italy,Scotland,2,0,UEFA Euro qualification,Italy,False,11.0,-9.0,9.0,11.0,11.0,8.0,-14.0,8.0,-2.5808695652173914,1.0800000000000018,-0.08999999999999986,-0.0,-0.0,14.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,0.0,0.0,0.0,0.0,-0.16666666666666669,0.0,-0.16666666666666669,0.0,-0.16666666666666669,0.0,0.0,-2.0,1.0,-0.5,0.0,-0.5,0.0,-0.5,0.0,-0.5
2007-03-28 00:00:00+00:00,Turkey,Norway,2,2,UEFA Euro qualification,Germany,True,4.0,0.0,6.0,7.0,1.0,2.0,-16.0,2.0,-0.21739130434782614,-2.129999999999999,-1.6400000000000006,-0.0,-0.0,5.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333331,0.0,0.08333333333333331,0.0,3.0,-1.0,1.5,-0.5,1.3333333333333335,-0.6666666666666666,1.3333333333333335,0.25,1.3333333333333335,0.25
2007-03-28 00:00:00+00:00,Germany,Denmark,0,1,Friendly,Germany,False,6.0,-6.0,5.0,7.0,8.0,2.0,-17.0,6.0,0.2608695652173916,-1.66,-1.1799999999999995,-0.0,-0.0,10.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,1.0,0.0,1.0,0.0,1.0,0.0,0.75,0.0,0.75,0.0,2.0,-1.0,1.5,0.5,1.5,0.33333333333333326,1.5,0.75,1.5,0.75
2007-03-28 00:00:00+00:00,Northern Ireland,Sweden,2,1,UEFA Euro qualification,Northern Ireland,False,-7.0,12.0,-13.0,-9.0,-8.0,-7.0,32.0,-6.0,1.4782608695652169,-0.21000000000000085,-0.28000000000000114,-0.0,-0.0,-10.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.33333333333333337,0.33333333333333326,0.33333333333333337,0.33333333333333326,0.33333333333333337,0.33333333333333326
2007-03-28 00:00:00+00:00,France,Austria,1,0,Friendly,France,False,12.0,-13.0,16.0,14.0,11.0,15.0,-59.0,8.0,-1.0,1.650000000000002,2.5500000000000007,-0.0,-0.0,18.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,-1.0,0.0,-0.5,0.0,-0.6666666666666667,0.0,-0.5,0.0,-0.5,0.0,-1.0,1.0,0.0,1.0,-0.3333333333333333,1.0,0.25,1.0,0.25,1.0
2007-03-28 00:00:00+00:00,Serbia,Portugal,1,1,UEFA Euro qualification,Serbia,False,-4.0,6.0,-1.0,-3.0,-8.0,-9.0,20.0,-2.0,1.304347826086957,-1.7800000000000011,-1.91,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,-1.0,0.0,-0.5,0.0,0.0,0.0,-0.08333333333333337,0.0,0.06666666666666665,0.0,0.0,4.0,0.5,3.0,0.33333333333333337,1.666666666666667,0.33333333333333337,1.25,0.33333333333333337,0.6000000000000001
2007-05-23 00:00:00+00:00,Ecuador,Ireland,1,1,Friendly,USA,True,-6.0,7.0,-4.0,-6.0,-9.0,-5.0,-2.0,1.0,3.695652173913043,1.7399999999999984,1.5399999999999991,-0.0,-0.0,-19.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,-1.0,0.0,-0.5,0.0,-0.5,0.0,-0.25,0.0,-0.3,0.0,-2.0,1.0,-2.0,0.0,-1.3333333333333333,0.0,-0.75,0.0,-0.8000000000000003,0.0
2007-05-30 00:00:00+00:00,Austria,Scotland,0,1,Friendly,Austria,False,-1.0,3.0,-5.0,-3.0,-1.0,-9.0,63.0,-1.0,0.5652173913043468,-1.3900000000000006,-1.7300000000000004,-0.0,-0.0,-5.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,0.0,0.0,0.5,0.0,0.16666666666666669,0.0,0.16666666666666669,0.0,0.16666666666666669,0.0,-1.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
2007-06-01 00:00:00+00:00,England,Brazil,1,1,Friendly,England,False,-0.0,2.0,-0.0,-1.0,-3.0,-1.0,6.0,-1.0,0.28000000000000025,-1.16,-0.8999999999999986,-0.0,-0.0,7.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,-0.25,0.0,-0.2,0.0,-1.0,-2.0,-1.5,-0.5,-1.5,0.0,-1.5,0.5,-1.5,1.0
2007-06-02 00:00:00+00:00,Denmark,Sweden,0,3,UEFA Euro qualification,Denmark,False,2.0,2.0,-0.0,4.0,2.0,3.0,1.0,2.0,2.1739130434782608,0.6600000000000001,-0.5500000000000007,-0.0,-0.0,-5.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,0.0,0.0,-0.5,0.0,-0.3333333333333333,0.0,-0.5,0.0,-0.3,0.0,1.0,-1.0,0.0,-0.5,0.6666666666666667,-0.6666666666666667,0.5,0.0,0.8,0.0
2007-06-02 00:00:00+00:00,France,Ukraine,2,0,UEFA Euro qualification,France,False,10.0,-7.0,10.0,20.0,17.0,9.0,-7.0,4.0,-0.3913043478260878,0.5199999999999996,1.7300000000000004,-0.0,-0.0,10.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,0.0,0.0,0.0,0.0,0.16666666666666663,0.0,0.0,0.0,0.09999999999999998,0.0,1.0,2.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.4,0.0
2007-06-02 00:00:00+00:00,Greece,Hungary,2,0,UEFA Euro qualification,Greece,False,9.0,-10.0,9.0,10.0,11.0,12.0,-41.0,6.0,-1.347826086956522,0.91,2.8999999999999986,-0.0,-0.0,12.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,-3.0,-1.0,-2.0,-2.0,-1.6666666666666667,-2.0,-1.0,-2.0,-1.0,-2.0
2007-06-02 00:00:00+00:00,USA,China,4,1,Friendly,USA,False,7.0,-3.0,3.0,5.0,5.0,8.0,-44.0,9.0,4.086956521739132,0.129999999999999,1.6400000000000006,-0.0,-0.0,18.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0
2007-06-02 00:00:00+00:00,Belgium,Portugal,1,2,UEFA Euro qualification,Belgium,False,-6.0,3.0,-4.0,-6.0,-5.0,-9.0,55.0,-4.0,0.304347826086957,-2.3099999999999987,-2.27,-0.0,-0.0,-7.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,-1.0,0.0,-1.0,0.0,-1.0,0.0,-0.75,0.0,-0.8,0.0,-4.0,0.0,-2.5,2.0,-2.0,2.0,-2.0,1.25,-2.0,1.0
2007-06-02 00:00:00+00:00,Slovenia,Romania,1,2,UEFA Euro qualification,Slovenia,False,-1.0,6.0,-3.0,-1.0,-4.0,1.0,61.0,-0.0,3.869565217391304,-1.4299999999999995,0.17999999999999972,-0.0,-0.0,-3.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,1.0,-3.0,0.5,-3.0,0.5,-3.0,0.5,-3.0,0.5
2007-06-02 00:00:00+00:00,Switzerland,Argentina,1,1,Friendly,Switzerland,False,-7.0,6.0,-7.0,-4.0,-3.0,-5.0,18.0,-7.0,1.7234782608695651,-0.009999999999998009,-0.629999999999999,-0.0,-0.0,-14.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,-1.5,0.0,-1.3333333333333335,-1.0,-1.3333333333333335,-1.0,-1.3333333333333335,-1.0
2007-06-02 00:00:00+00:00,Finland,Serbia,0,2,UEFA Euro qualification,Finland,False,-3.0,8.0,-5.0,0.0,-3.0,-4.0,14.0,-7.0,-2.5217391304347827,2.7300000000000004,3.18,-0.0,-0.0,3.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,-0.5,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.33333333333333337,1.0,0.25,1.0,0.25
2007-06-02 00:00:00+00:00,Australia,Uruguay,1,2,Friendly,Australia,False,-1.0,5.0,-3.0,2.0,-0.0,3.0,19.0,1.0,-1.9565217391304344,-0.08000000000000185,-0.0,-0.0,-0.0,7.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0
2007-06-02 00:00:00+00:00,Austria,Paraguay,0,0,Friendly,Austria,False,-2.0,5.0,-7.0,-2.0,-0.0,-6.0,42.0,2.0,0.9130434782608692,-1.0,-0.7300000000000004,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,0.0,0.0,-0.5,0.0,-0.16666666666666669,0.0,-0.16666666666666669,0.0,-0.16666666666666669,0.0,-1.0,-1.0,-1.0,-0.5,-0.33333333333333337,-0.5,-0.33333333333333337,-0.5,-0.33333333333333337,-0.5
2007-06-05 00:00:00+00:00,Mexico,Paraguay,0,1,Friendly,Mexico,False,3.0,-1.0,1.0,6.0,6.0,3.0,-15.0,7.0,-0.8260869565217384,1.3500000000000014,0.91,-0.0,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,0.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.5,-0.5,0.33333333333333326,-0.33333333333333337,0.33333333333333326,-0.33333333333333337,0.33333333333333326,-0.33333333333333337
2007-06-05 00:00:00+00:00,Turkey,Brazil,0,0,Friendly,Germany,True,-6.0,10.0,-4.0,-5.0,-11.0,-8.0,17.0,-8.0,0.3982608695652177,-0.10999999999999943,-1.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,-1.0,0.0,-0.5,0.0,0.0,0.0,-0.25,0.0,-0.15000000000000002,0.0,0.0,0.0,1.5,-1.0,1.0000000000000002,-0.33333333333333326,1.0,0.0,1.0,0.3999999999999999
2007-06-06 00:00:00+00:00,Norway,Hungary,4,0,UEFA Euro qualification,Norway,False,7.0,-5.0,6.0,7.0,6.0,8.0,-8.0,3.0,1.0,0.5199999999999996,0.5399999999999991,-0.0,-0.0,3.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,1.0,0.0,0.5,0.0,0.6666666666666666,0.0,0.5,0.0,0.4,0.0,0.0,-2.0,-0.5,-1.5,-0.3333333333333335,-2.0,-0.5,-2.0,0.20000000000000018,-2.0
2007-06-06 00:00:00+00:00,Finland,Belgium,2,0,UEFA Euro qualification,Finland,False,-1.0,5.0,-2.0,-3.0,-6.0,-4.0,-17.0,-5.0,-1.5217391304347827,3.259999999999998,3.5399999999999987,-0.0,-0.0,11.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-1.0,-2.5,0.0,-2.0,0.0,-1.75,0.0,-1.75
2007-06-06 00:00:00+00:00,Croatia,Russia,0,0,UEFA Euro qualification,Croatia,False,-1.0,4.0,-0.0,2.0,-2.0,-3.0,-5.0,2.0,1.1304347826086951,-0.08999999999999986,2.09,-0.0,-0.0,-9.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2007-06-06 00:00:00+00:00,Romania,Slovenia,2,0,UEFA Euro qualification,Romania,False,1.0,-1.0,3.0,6.0,4.0,-1.0,-61.0,-0.0,-3.869565217391304,1.4299999999999995,-0.17999999999999972,-0.0,-0.0,3.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-2.0,0.6666666666666667,-2.0,0.6666666666666667,-2.0,0.6666666666666667,-2.0
2007-06-24 00:00:00+00:00,USA,Mexico,2,1,Gold Cup,USA,False,-3.0,7.0,-7.0,-7.0,-7.0,-2.0,-10.0,-3.0,3.1739130434782616,-2.3500000000000014,-0.6400000000000006,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,1.0,1.0,0.5,1.0,0.33333333333333337,1.0,0.5,1.0,0.5,1.0,3.0,-1.0,2.5,0.5,2.3333333333333335,0.6666666666666667,2.3333333333333335,0.0,2.3333333333333335,0.0
2007-06-27 00:00:00+00:00,Brazil,Mexico,0,2,Copa América,Venezuela,True,7.0,-7.0,6.0,6.0,7.0,8.0,-23.0,5.0,-0.00695652173913075,-1.7600000000000016,-1.1900000000000013,-0.0,-0.0,-2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,-1.0,0.0,-1.0,-0.6666666666666667,0.0,-0.25,0.25,0.0,-0.20000000000000018
2007-06-28 00:00:00+00:00,Argentina,USA,4,1,Copa América,Venezuela,True,8.0,-9.0,12.0,12.0,9.0,5.0,-11.0,6.0,-1.940869565217392,0.23000000000000045,0.17999999999999972,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,0.0,0.0,-0.5,0.0,-0.6666666666666667,0.0,-0.75,0.0,-0.75,0.0,0.0,1.0,0.5,2.0,0.0,2.0,-0.75,2.0,-0.75,2.0
2007-07-01 00:00:00+00:00,Mexico,Ecuador,2,1,Copa América,Venezuela,True,8.0,-8.0,8.0,11.0,11.0,8.0,-18.0,4.0,-5.17391304347826,0.9600000000000009,-0.5399999999999991,-0.0,-0.0,16.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.25,1.0,0.2,1.0,2.0,0.0,0.5,-1.0,0.0,-1.3333333333333333,0.5,-1.0,0.6000000000000001,-0.6000000000000001
2007-07-02 00:00:00+00:00,USA,Paraguay,1,3,Copa América,Venezuela,True,-0.0,6.0,-6.0,-1.0,-1.0,1.0,-21.0,4.0,2.3478260869565237,-1.0,0.2699999999999996,-0.0,-0.0,8.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.30000000000000004,0.0,-3.0,1.0,-1.0,0.5,0.3333333333333335,0.0,0.75,0.0,1.0,0.0
2007-07-04 00:00:00+00:00,Brazil,Ecuador,1,0,Copa América,Venezuela,True,15.0,-15.0,14.0,17.0,18.0,16.0,-41.0,9.0,-5.1808695652173915,-0.8000000000000007,-1.7300000000000004,-0.0,-0.0,14.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,0.0,1.0,0.5,1.0,0.6666666666666666,1.0,0.5,1.0,0.4,1.0,-2.0,-1.0,-1.0,-0.5,-0.6666666666666667,-1.0000000000000002,-1.0,-1.25,-0.6,-1.0000000000000002
2007-07-05 00:00:00+00:00,Argentina,Paraguay,1,0,Copa América,Venezuela,True,8.0,-3.0,6.0,11.0,8.0,6.0,-32.0,10.0,0.4069565217391311,-0.7699999999999996,0.4499999999999993,-0.0,-0.0,9.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.0,0.0,3.0,2.0,1.5,1.5,1.3333333333333335,1.0,0.75,0.5,0.0,0.3999999999999999
2007-07-08 00:00:00+00:00,Mexico,Paraguay,6,0,Copa América,Venezuela,True,3.0,-1.0,1.0,6.0,6.0,3.0,-11.0,7.0,-0.8260869565217384,1.3500000000000014,0.91,-0.0,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,1.0,0.0,0.5,0.5,0.3333333333333333,0.5,0.0,0.5,0.2,0.5,1.0,-1.0,1.5,0.5,0.6666666666666667,0.6666666666666666,0.25,0.5,0.6000000000000001,0.19999999999999996
2007-07-10 00:00:00+00:00,Uruguay,Brazil,2,2,Copa América,Venezuela,True,-8.0,11.0,-6.0,-7.0,-12.0,-12.0,27.0,-9.0,2.8765217391304345,2.1900000000000013,1.5500000000000007,-0.0,-0.0,-7.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,-1.0,0.0,-0.5,0.0,-0.6666666666666666,0.0,-0.75,0.0,-0.6,0.0,1.0,1.0,1.5,-0.5,1.5,-0.3333333333333333,1.5,-0.25,1.5,-0.6
2007-07-11 00:00:00+00:00,Mexico,Argentina,0,3,Copa América,Venezuela,True,-5.0,5.0,-5.0,-2.0,-2.0,-3.0,21.0,-3.0,-1.2330434782608697,2.120000000000001,0.4600000000000009,-0.0,-0.0,-3.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1,0.0,0.0,0.0,0.0,-0.33333333333333337,0.0,-0.25,0.0,-0.19999999999999996,0.0,6.0,1.0,3.5,2.0,3.0,1.3333333333333335,2.0,1.25,1.4000000000000001,0.8
2007-07-14 00:00:00+00:00,Mexico,Uruguay,3,1,Copa América,Venezuela,True,1.0,0.0,-0.0,5.0,5.0,4.0,-4.0,4.0,-2.869565217391304,-0.4299999999999997,-0.35999999999999943,-0.0,-0.0,9.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,0.0,0.0,0.5,0.0,0.6666666666666666,0.0,0.5,0.0,0.4,0.0,-3.0,0.0,1.5,0.5,1.3333333333333333,1.0,1.5,1.0,1.0000000000000002,1.0
2007-07-15 00:00:00+00:00,Brazil,Argentina,3,0,Copa América,Venezuela,True,2.0,-2.0,1.0,4.0,5.0,5.0,-2.0,2.0,-1.2400000000000002,0.35999999999999943,-0.7300000000000004,-0.0,-0.0,-5.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.20000000000000007,0.0,0.0,3.0,0.5,2.0,-0.33333333333333326,2.333333333333333,-0.25,1.75,-0.19999999999999996,1.6
